PlotID	SampleID	TubeID	BarcodeID	PrimerPairID	Vol	Conc	Quantity	ProjectID	Investigator	PlatePosition	SpeciesID	HarvestYear
Pg. 1	M345		Juliett462	LSU	15	30.51	NA	Zanne-LSU/Zanne-LSU	Zanne	F10	NA	NA
Pg. 1	M640		Juliett463	ITS-1_4	15	4.91	NA	Zanne-ITS/Zanne-ITS	Zanne	G10	NA	NA
Pg. 1	M640		Juliett463	LSU	15	1.18	NA	Zanne-LSU/Zanne-LSU	Zanne	G10	NA	NA
Pg. 1	M121		Juliett464	ITS-1_4	15	3.68	NA	Zanne-ITS/Zanne-ITS	Zanne	H10	NA	NA
Pg. 1	M121		Juliett464	LSU	15	9.45	NA	Zanne-LSU/Zanne-LSU	Zanne	H10	NA	NA
Pg. 1	M568		Juliett465	ITS-1_4	15	2.29	NA	Zanne-ITS/Zanne-ITS	Zanne	A11	NA	NA
Pg. 1	M568		Juliett465	LSU	15	3.99	NA	Zanne-LSU/Zanne-LSU	Zanne	A11	NA	NA
Pg. 1	M532		Juliett466	ITS-1_4	15	2.03	NA	Zanne-ITS/Zanne-ITS	Zanne	B11	NA	NA
Pg. 1	M532		Juliett466	LSU	15	30.02	NA	Zanne-LSU/Zanne-LSU	Zanne	B11	NA	NA
Pg. 1	M576		Juliett467	ITS-1_4	15	4.13	NA	Zanne-ITS/Zanne-ITS	Zanne	C11	NA	NA
Pg. 1	M576		Juliett467	LSU	15	10.71	NA	Zanne-LSU/Zanne-LSU	Zanne	C11	NA	NA
Pg. 1	M560		Juliett468	ITS-1_4	15	3.18	NA	Zanne-ITS/Zanne-ITS	Zanne	D11	NA	NA
Pg. 1	M560		Juliett468	LSU	15	6.32	NA	Zanne-LSU/Zanne-LSU	Zanne	D11	NA	NA
Pg. 1	M105		Juliett469	ITS-1_4	15	6.46	NA	Zanne-ITS/Zanne-ITS	Zanne	E11	NA	NA
Pg. 1	M105		Juliett469	LSU	15	16.08	NA	Zanne-LSU/Zanne-LSU	Zanne	E11	NA	NA
Pg. 1	M185		Juliett470	ITS-1_4	15	26.09	NA	Zanne-ITS/Zanne-ITS	Zanne	F11	NA	NA
Pg. 1	M185		Juliett470	LSU	15	41.24	NA	Zanne-LSU/Zanne-LSU	Zanne	F11	NA	NA
Pg. 1	M776		Juliett471	ITS-1_4	15	14.27	NA	Zanne-ITS/Zanne-ITS	Zanne	G11	NA	NA
Pg. 1	M776		Juliett471	LSU	15	44.92	NA	Zanne-LSU/Zanne-LSU	Zanne	G11	NA	NA
Pg. 1	M608		Juliett472	ITS-1_4	15	2.94	NA	Zanne-ITS/Zanne-ITS	Zanne	H11	NA	NA
Pg. 1	M608		Juliett472	LSU	15	14.92	NA	Zanne-LSU/Zanne-LSU	Zanne	H11	NA	NA
Pg. 1	M113		Juliett473	ITS-1_4	15	25.32	NA	Zanne-ITS/Zanne-ITS	Zanne	A12	NA	NA
Pg. 1	M113		Juliett473	LSU	15	14.99	NA	Zanne-LSU/Zanne-LSU	Zanne	A12	NA	NA
Pg. 1	M544		Juliett474	ITS-1_4	15	2.8	NA	Zanne-ITS/Zanne-ITS	Zanne	B12	NA	NA
Pg. 1	M544		Juliett474	LSU	15	4.99	NA	Zanne-LSU/Zanne-LSU	Zanne	B12	NA	NA
Pg. 1	M520		Juliett475	ITS-1_4	15	32.48	NA	Zanne-ITS/Zanne-ITS	Zanne	C12	NA	NA
Pg. 1	M520		Juliett475	LSU	15	36.79	NA	Zanne-LSU/Zanne-LSU	Zanne	C12	NA	NA
Pg. 1	M161		Juliett476	ITS-1_4	15	22.5	NA	Zanne-ITS/Zanne-ITS	Zanne	D12	NA	NA
Pg. 1	M161		Juliett476	LSU	15	44.16	NA	Zanne-LSU/Zanne-LSU	Zanne	D12	NA	NA
Pg. 1	M632		Juliett477	ITS-1_4	15	5.94	NA	Zanne-ITS/Zanne-ITS	Zanne	E12	NA	NA
Pg. 1	M632		Juliett477	LSU	15	15.7	NA	Zanne-LSU/Zanne-LSU	Zanne	E12	NA	NA
Pg. 1	M612		Juliett478	ITS-1_4	15	7.99	NA	Zanne-ITS/Zanne-ITS	Zanne	F12	NA	NA
Pg. 1	M612		Juliett478	LSU	15	17.96	NA	Zanne-LSU/Zanne-LSU	Zanne	F12	NA	NA
Pg. 1	Neg		Juliett479	ITS-1_4	15	1.44	NA	Zanne-ITS/Zanne-ITS	Zanne	G12	NA	NA
Pg. 1	Neg		Juliett479	LSU	15	2.47	NA	Zanne-LSU/Zanne-LSU	Zanne	G12	NA	NA
Pg. 1	Pos FR-2		Juliett480	ITS-1_4	15	20.8	NA	Zanne-ITS/Zanne-ITS	Zanne	H12	NA	NA
Pg. 1	Pos FR-2		Juliett480	LSU	15	21.44	NA	Zanne-LSU/Zanne-LSU	Zanne	H12	NA	NA
Pg. 2	M524		Kilo481	ITS-1_4	15	1.06	NA	Zanne-ITS/Zanne-ITS	Zanne	A1	NA	NA
Pg. 2	M524		Kilo481	LSU	15	1.42	NA	Zanne-LSU/Zanne-LSU	Zanne	A1	NA	NA
Pg. 2	M584		Kilo482	ITS-1_4	15	1.37	NA	Zanne-ITS/Zanne-ITS	Zanne	B1	NA	NA
Pg. 2	M584		Kilo482	LSU	15	6.65	NA	Zanne-LSU/Zanne-LSU	Zanne	B1	NA	NA
Pg. 2	M85		Kilo483	ITS-1_4	15	9.23	NA	Zanne-ITS/Zanne-ITS	Zanne	C1	NA	NA
Pg. 2	M85		Kilo483	LSU	15	27.07	NA	Zanne-LSU/Zanne-LSU	Zanne	C1	NA	NA
Pg. 2	M792		Kilo484	ITS-1_4	15	3.99	NA	Zanne-ITS/Zanne-ITS	Zanne	D1	NA	NA
Pg. 2	M792		Kilo484	LSU	15	42.73	NA	Zanne-LSU/Zanne-LSU	Zanne	D1	NA	NA
Pg. 2	M592		Kilo485	ITS-1_4	15	5.87	NA	Zanne-ITS/Zanne-ITS	Zanne	E1	NA	NA
Pg. 2	M592		Kilo485	LSU	15	42.82	NA	Zanne-LSU/Zanne-LSU	Zanne	E1	NA	NA
Pg. 2	M165		Kilo486	ITS-1_4	15	12.15	NA	Zanne-ITS/Zanne-ITS	Zanne	F1	NA	NA
Pg. 2	M165		Kilo486	LSU	15	23.71	NA	Zanne-LSU/Zanne-LSU	Zanne	F1	NA	NA
Pg. 2	M552		Kilo487	ITS-1_4	15	2.14	NA	Zanne-ITS/Zanne-ITS	Zanne	G1	NA	NA
Pg. 2	M552		Kilo487	LSU	15	37.81	NA	Zanne-LSU/Zanne-LSU	Zanne	G1	NA	NA
Pg. 2	M129		Kilo488	ITS-1_4	15	8.69	NA	Zanne-ITS/Zanne-ITS	Zanne	H1	NA	NA
Pg. 2	M129		Kilo488	LSU	15	29.01	NA	Zanne-LSU/Zanne-LSU	Zanne	H1	NA	NA
Pg. 2	M145		Kilo489	ITS-1_4	15	27.7	NA	Zanne-ITS/Zanne-ITS	Zanne	A2	NA	NA
Pg. 2	M145		Kilo489	LSU	15	49.34	NA	Zanne-LSU/Zanne-LSU	Zanne	A2	NA	NA
Pg. 2	M624		Kilo490	ITS-1_4	15	21.72	NA	Zanne-ITS/Zanne-ITS	Zanne	B2	NA	NA
Pg. 2	M624		Kilo490	LSU	15	66.83	NA	Zanne-LSU/Zanne-LSU	Zanne	B2	NA	NA
Pg. 2	M137		Kilo491	ITS-1_4	15	40.12	NA	Zanne-ITS/Zanne-ITS	Zanne	C2	NA	NA
Pg. 2	M137		Kilo491	LSU	15	66.57	NA	Zanne-LSU/Zanne-LSU	Zanne	C2	NA	NA
Pg. 2	M768		Kilo492	ITS-1_4	15	7.95	NA	Zanne-ITS/Zanne-ITS	Zanne	D2	NA	NA
Pg. 2	M768		Kilo492	LSU	15	48.85	NA	Zanne-LSU/Zanne-LSU	Zanne	D2	NA	NA
Pg. 2	M100		Kilo493	ITS-1_4	15	6.67	NA	Zanne-ITS/Zanne-ITS	Zanne	E2	NA	NA
Pg. 2	M100		Kilo493	LSU	15	32.59	NA	Zanne-LSU/Zanne-LSU	Zanne	E2	NA	NA
Pg. 2	M804		Kilo494	ITS-1_4	15	24.18	NA	Zanne-ITS/Zanne-ITS	Zanne	F2	NA	NA
Pg. 2	M804		Kilo494	LSU	15	42.88	NA	Zanne-LSU/Zanne-LSU	Zanne	F2	NA	NA
Pg. 2	M341		Kilo495	ITS-1_4	15	34.09	NA	Zanne-ITS/Zanne-ITS	Zanne	G2	NA	NA
Pg. 2	M341		Kilo495	LSU	15	10.32	NA	Zanne-LSU/Zanne-LSU	Zanne	G2	NA	NA
Pg. 2	M281		Kilo496	ITS-1_4	15	27.82	NA	Zanne-ITS/Zanne-ITS	Zanne	H2	NA	NA
Pg. 2	M281		Kilo496	LSU	15	39.97	NA	Zanne-LSU/Zanne-LSU	Zanne	H2	NA	NA
Pg. 2	M357		Kilo497	ITS-1_4	15	7.95	NA	Zanne-ITS/Zanne-ITS	Zanne	A3	NA	NA
Pg. 2	M357		Kilo497	LSU	15	25.06	NA	Zanne-LSU/Zanne-LSU	Zanne	A3	NA	NA
Pg. 2	M237		Kilo498	ITS-1_4	15	2.4	NA	Zanne-ITS/Zanne-ITS	Zanne	B3	NA	NA
Pg. 2	M237		Kilo498	LSU	15	71.14	NA	Zanne-LSU/Zanne-LSU	Zanne	B3	NA	NA
Pg. 2	M732		Kilo499	ITS-1_4	15	2.76	NA	Zanne-ITS/Zanne-ITS	Zanne	C3	NA	NA
Pg. 2	M732		Kilo499	LSU	15	60.66	NA	Zanne-LSU/Zanne-LSU	Zanne	C3	NA	NA
Pg. 2	M788		Kilo500	ITS-1_4	15	5.43	NA	Zanne-ITS/Zanne-ITS	Zanne	D3	NA	NA
Pg. 2	M788		Kilo500	LSU	15	55.16	NA	Zanne-LSU/Zanne-LSU	Zanne	D3	NA	NA
Pg. 2	M728		Kilo501	ITS-1_4	15	1.84	NA	Zanne-ITS/Zanne-ITS	Zanne	E3	NA	NA
Pg. 2	M728		Kilo501	LSU	15	15.63	NA	Zanne-LSU/Zanne-LSU	Zanne	E3	NA	NA
Pg. 2	M337		Kilo502	ITS-1_4	15	20.12	NA	Zanne-ITS/Zanne-ITS	Zanne	F3	NA	NA
Pg. 2	M337		Kilo502	LSU	15	61.35	NA	Zanne-LSU/Zanne-LSU	Zanne	F3	NA	NA
Pg. 2	M301		Kilo503	ITS-1_4	15	26.14	NA	Zanne-ITS/Zanne-ITS	Zanne	G3	NA	NA
Pg. 2	M301		Kilo503	LSU	15	37.74	NA	Zanne-LSU/Zanne-LSU	Zanne	G3	NA	NA
Pg. 2	M313		Kilo504	ITS-1_4	15	37.95	NA	Zanne-ITS/Zanne-ITS	Zanne	H3	NA	NA
Pg. 2	M313		Kilo504	LSU	15	31.81	NA	Zanne-LSU/Zanne-LSU	Zanne	H3	NA	NA
Pg. 2	M309		Kilo505	ITS-1_4	15	0.91	NA	Zanne-ITS/Zanne-ITS	Zanne	A4	NA	NA
Pg. 2	M309		Kilo505	LSU	15	19.55	NA	Zanne-LSU/Zanne-LSU	Zanne	A4	NA	NA
Pg. 2	M289		Kilo506	ITS-1_4	15	1.43	NA	Zanne-ITS/Zanne-ITS	Zanne	B4	NA	NA
Pg. 2	M289		Kilo506	LSU	15	61.07	NA	Zanne-LSU/Zanne-LSU	Zanne	B4	NA	NA
Pg. 2	M764		Kilo507	ITS-1_4	15	10.29	NA	Zanne-ITS/Zanne-ITS	Zanne	C4	NA	NA
Pg. 2	M764		Kilo507	LSU	15	68.05	NA	Zanne-LSU/Zanne-LSU	Zanne	C4	NA	NA
Pg. 2	M800		Kilo508	ITS-1_4	15	5.99	NA	Zanne-ITS/Zanne-ITS	Zanne	D4	NA	NA
Pg. 2	M800		Kilo508	LSU	15	57.83	NA	Zanne-LSU/Zanne-LSU	Zanne	D4	NA	NA
Pg. 2	M329		Kilo509	ITS-1_4	15	25.53	NA	Zanne-ITS/Zanne-ITS	Zanne	E4	NA	NA
Pg. 2	M329		Kilo509	LSU	15	50.76	NA	Zanne-LSU/Zanne-LSU	Zanne	E4	NA	NA
Pg. 2	M334		Kilo510	ITS-1_4	15	29.32	NA	Zanne-ITS/Zanne-ITS	Zanne	F4	NA	NA
Pg. 2	M334		Kilo510	LSU	15	49.39	NA	Zanne-LSU/Zanne-LSU	Zanne	F4	NA	NA
Pg. 2	M785		Kilo511	ITS-1_4	15	24.68	NA	Zanne-ITS/Zanne-ITS	Zanne	G4	NA	NA
Pg. 2	M785		Kilo511	LSU	15	55.61	NA	Zanne-LSU/Zanne-LSU	Zanne	G4	NA	NA
Pg. 2	M780		Kilo512	ITS-1_4	15	11.11	NA	Zanne-ITS/Zanne-ITS	Zanne	H4	NA	NA
Pg. 2	M780		Kilo512	LSU	15	13.63	NA	Zanne-LSU/Zanne-LSU	Zanne	H4	NA	NA
Pg. 2	M297		Kilo513	ITS-1_4	15	2.34	NA	Zanne-ITS/Zanne-ITS	Zanne	A5	NA	NA
Pg. 2	M297		Kilo513	LSU	15	28.54	NA	Zanne-LSU/Zanne-LSU	Zanne	A5	NA	NA
Pg. 2	M736		Kilo514	ITS-1_4	15	1.58	NA	Zanne-ITS/Zanne-ITS	Zanne	B5	NA	NA
Pg. 2	M736		Kilo514	LSU	15	45.81	NA	Zanne-LSU/Zanne-LSU	Zanne	B5	NA	NA
Pg. 2	M756		Kilo515	ITS-1_4	15	3.66	NA	Zanne-ITS/Zanne-ITS	Zanne	C5	NA	NA
Pg. 2	M756		Kilo515	LSU	15	25.79	NA	Zanne-LSU/Zanne-LSU	Zanne	C5	NA	NA
Pg. 2	M760		Kilo516	ITS-1_4	15	5.26	NA	Zanne-ITS/Zanne-ITS	Zanne	D5	NA	NA
Pg. 2	M760		Kilo516	LSU	15	16.45	NA	Zanne-LSU/Zanne-LSU	Zanne	D5	NA	NA
Pg. 2	M744		Kilo517	ITS-1_4	15	5.24	NA	Zanne-ITS/Zanne-ITS	Zanne	E5	NA	NA
Pg. 2	M744		Kilo517	LSU	15	48.11	NA	Zanne-LSU/Zanne-LSU	Zanne	E5	NA	NA
Pg. 2	M748		Kilo518	ITS-1_4	15	27.71	NA	Zanne-ITS/Zanne-ITS	Zanne	F5	NA	NA
Pg. 2	M748		Kilo518	LSU	15	3.61	NA	Zanne-LSU/Zanne-LSU	Zanne	F5	NA	NA
Pg. 2	M293		Kilo519	ITS-1_4	15	18.72	NA	Zanne-ITS/Zanne-ITS	Zanne	G5	NA	NA
Pg. 2	M293		Kilo519	LSU	15	40.28	NA	Zanne-LSU/Zanne-LSU	Zanne	G5	NA	NA
Pg. 2	M752		Kilo520	ITS-1_4	15	1.28	NA	Zanne-ITS/Zanne-ITS	Zanne	H5	NA	NA
Pg. 2	M752		Kilo520	LSU	15	9.21	NA	Zanne-LSU/Zanne-LSU	Zanne	H5	NA	NA
Pg. 2	M305		Kilo521	ITS-1_4	15	3.71	NA	Zanne-ITS/Zanne-ITS	Zanne	A6	NA	NA
Pg. 2	M305		Kilo521	LSU	15	29.33	NA	Zanne-LSU/Zanne-LSU	Zanne	A6	NA	NA
Pg. 2	M317		Kilo522	ITS-1_4	15	3.47	NA	Zanne-ITS/Zanne-ITS	Zanne	B6	NA	NA
Pg. 2	M317		Kilo522	LSU	15	39.38	NA	Zanne-LSU/Zanne-LSU	Zanne	B6	NA	NA
Pg. 2	M353		Kilo523	ITS-1_4	15	31.28	NA	Zanne-ITS/Zanne-ITS	Zanne	C6	NA	NA
Pg. 2	M353		Kilo523	LSU	15	72.84	NA	Zanne-LSU/Zanne-LSU	Zanne	C6	NA	NA
Pg. 2	M285		Kilo524	ITS-1_4	15	14.59	NA	Zanne-ITS/Zanne-ITS	Zanne	D6	NA	NA
Pg. 2	M285		Kilo524	LSU	15	54.32	NA	Zanne-LSU/Zanne-LSU	Zanne	D6	NA	NA
Pg. 2	M277		Kilo525	ITS-1_4	15	34.7	NA	Zanne-ITS/Zanne-ITS	Zanne	E6	NA	NA
Pg. 2	M277		Kilo525	LSU	15	41.54	NA	Zanne-LSU/Zanne-LSU	Zanne	E6	NA	NA
Pg. 2	M724		Kilo526	ITS-1_4	15	10.74	NA	Zanne-ITS/Zanne-ITS	Zanne	F6	NA	NA
Pg. 2	M724		Kilo526	LSU	15	34.11	NA	Zanne-LSU/Zanne-LSU	Zanne	F6	NA	NA
Pg. 2	Neg		Kilo527	ITS-1_4	15	1.17	NA	Zanne-ITS/Zanne-ITS	Zanne	G6	NA	NA
Pg. 2	Neg		Kilo527	LSU	15	0.97	NA	Zanne-LSU/Zanne-LSU	Zanne	G6	NA	NA
Pg. 2	Pos FR-2		Kilo528	ITS-1_4	15	10.69	NA	Zanne-ITS/Zanne-ITS	Zanne	H6	NA	NA
Pg. 2	Pos FR-2		Kilo528	LSU	15	17.08	NA	Zanne-LSU/Zanne-LSU	Zanne	H6	NA	NA
Pg. 2	M776		Lima529	ITS-1_4	15	1.81	NA	Zanne-ITS/Zanne-ITS	Zanne	A7	NA	NA
Pg. 2	M776		Lima529	LSU	15	25.69	NA	Zanne-LSU/Zanne-LSU	Zanne	A7	NA	NA
Pg. 2	M740		Lima530	ITS-1_4	15	8.05	NA	Zanne-ITS/Zanne-ITS	Zanne	B7	NA	NA
Pg. 2	M740		Lima530	LSU	15	60.68	NA	Zanne-LSU/Zanne-LSU	Zanne	B7	NA	NA
Pg. 2	M720		Lima531	ITS-1_4	15	16.23	NA	Zanne-ITS/Zanne-ITS	Zanne	C7	NA	NA
Pg. 2	M720		Lima531	LSU	15	37.01	NA	Zanne-LSU/Zanne-LSU	Zanne	C7	NA	NA
Pg. 2	M500		Lima532	ITS-1_4	15	25.55	NA	Zanne-ITS/Zanne-ITS	Zanne	D7	NA	NA
Pg. 2	M500		Lima532	LSU	15	21.49	NA	Zanne-LSU/Zanne-LSU	Zanne	D7	NA	NA
Pg. 2	M448		Lima533	ITS-1_4	15	23.78	NA	Zanne-ITS/Zanne-ITS	Zanne	E7	NA	NA
Pg. 2	M448		Lima533	LSU	15	52.38	NA	Zanne-LSU/Zanne-LSU	Zanne	E7	NA	NA
Pg. 2	W717		Lima534	ITS-1_4	15	38.23	NA	Zanne-ITS/Zanne-ITS	Zanne	F7	NA	NA
Pg. 2	W717		Lima534	LSU	15	59.61	NA	Zanne-LSU/Zanne-LSU	Zanne	F7	NA	NA
Pg. 2	W265		Lima535	ITS-1_4	15	27.92	NA	Zanne-ITS/Zanne-ITS	Zanne	G7	NA	NA
Pg. 2	W265		Lima535	LSU	15	41.95	NA	Zanne-LSU/Zanne-LSU	Zanne	G7	NA	NA
Pg. 2	W933		Lima536	ITS-1_4	15	27.95	NA	Zanne-ITS/Zanne-ITS	Zanne	H7	NA	NA
Pg. 2	W933		Lima536	LSU	15	18.29	NA	Zanne-LSU/Zanne-LSU	Zanne	H7	NA	NA
Pg. 2	W857		Lima537	ITS-1_4	15	2.45	NA	Zanne-ITS/Zanne-ITS	Zanne	A8	NA	NA
Pg. 2	W857		Lima537	LSU	15	32.52	NA	Zanne-LSU/Zanne-LSU	Zanne	A8	NA	NA
Pg. 2	W285		Lima538	ITS-1_4	15	5.81	NA	Zanne-ITS/Zanne-ITS	Zanne	B8	NA	NA
Pg. 2	W285		Lima538	LSU	15	60.18	NA	Zanne-LSU/Zanne-LSU	Zanne	B8	NA	NA
Pg. 2	W45		Lima539	ITS-1_4	15	33.07	NA	Zanne-ITS/Zanne-ITS	Zanne	C8	NA	NA
Pg. 2	W45		Lima539	LSU	15	59.02	NA	Zanne-LSU/Zanne-LSU	Zanne	C8	NA	NA
Pg. 2	W5		Lima540	ITS-1_4	15	27.3	NA	Zanne-ITS/Zanne-ITS	Zanne	D8	NA	NA
Pg. 2	W5		Lima540	LSU	15	55.94	NA	Zanne-LSU/Zanne-LSU	Zanne	D8	NA	NA
Pg. 2	W21		Lima541	ITS-1_4	15	1.08	NA	Zanne-ITS/Zanne-ITS	Zanne	E8	NA	NA
Pg. 2	W21		Lima541	LSU	15	54.71	NA	Zanne-LSU/Zanne-LSU	Zanne	E8	NA	NA
Pg. 2	W729		Lima542	ITS-1_4	15	32.95	NA	Zanne-ITS/Zanne-ITS	Zanne	F8	NA	NA
Pg. 2	W729		Lima542	LSU	15	53.59	NA	Zanne-LSU/Zanne-LSU	Zanne	F8	NA	NA
Pg. 2	W269		Lima543	ITS-1_4	15	31.7	NA	Zanne-ITS/Zanne-ITS	Zanne	G8	NA	NA
Pg. 2	W269		Lima543	LSU	15	40.15	NA	Zanne-LSU/Zanne-LSU	Zanne	G8	NA	NA
Pg. 2	W37		Lima544	ITS-1_4	15	26.91	NA	Zanne-ITS/Zanne-ITS	Zanne	H8	NA	NA
Pg. 2	W37		Lima544	LSU	15	27.03	NA	Zanne-LSU/Zanne-LSU	Zanne	H8	NA	NA
Pg. 2	W865		Lima545	ITS-1_4	15	1.87	NA	Zanne-ITS/Zanne-ITS	Zanne	A9	NA	NA
Pg. 2	W865		Lima545	LSU	15	44.67	NA	Zanne-LSU/Zanne-LSU	Zanne	A9	NA	NA
Pg. 2	W777		Lima546	ITS-1_4	15	1.86	NA	Zanne-ITS/Zanne-ITS	Zanne	B9	NA	NA
Pg. 2	W777		Lima546	LSU	15	18.28	NA	Zanne-LSU/Zanne-LSU	Zanne	B9	NA	NA
Pg. 2	W725		Lima547	ITS-1_4	15	37.52	NA	Zanne-ITS/Zanne-ITS	Zanne	C9	NA	NA
Pg. 2	W725		Lima547	LSU	15	63.64	NA	Zanne-LSU/Zanne-LSU	Zanne	C9	NA	NA
Pg. 2	W65		Lima548	ITS-1_4	15	34	NA	Zanne-ITS/Zanne-ITS	Zanne	D9	NA	NA
Pg. 2	W65		Lima548	LSU	15	60.05	NA	Zanne-LSU/Zanne-LSU	Zanne	D9	NA	NA
Pg. 2	W17		Lima549	ITS-1_4	15	27.13	NA	Zanne-ITS/Zanne-ITS	Zanne	E9	NA	NA
Pg. 2	W17		Lima549	LSU	15	59.84	NA	Zanne-LSU/Zanne-LSU	Zanne	E9	NA	NA
Pg. 2	W757		Lima550	ITS-1_4	15	35.76	NA	Zanne-ITS/Zanne-ITS	Zanne	F9	NA	NA
Pg. 2	W757		Lima550	LSU	15	52.16	NA	Zanne-LSU/Zanne-LSU	Zanne	F9	NA	NA
Pg. 2	W41		Lima551	ITS-1_4	15	26.91	NA	Zanne-ITS/Zanne-ITS	Zanne	G9	NA	NA
Pg. 2	W41		Lima551	LSU	15	56.35	NA	Zanne-LSU/Zanne-LSU	Zanne	G9	NA	NA
Pg. 2	Pos Pr1187		Lima552	ITS-1_4	15	1.82	NA	Zanne-ITS/Zanne-ITS	Zanne	H9	NA	NA
Pg. 2	Pos Pr1187		Lima552	LSU	15	23.02	NA	Zanne-LSU/Zanne-LSU	Zanne	H9	NA	NA
Pg. 2	W309		Lima553	ITS-1_4	15	1.51	NA	Zanne-ITS/Zanne-ITS	Zanne	A10	NA	NA
Pg. 2	W309		Lima553	LSU	15	23.49	NA	Zanne-LSU/Zanne-LSU	Zanne	A10	NA	NA
Pg. 2	W272		Lima554	ITS-1_4	15	2.01	NA	Zanne-ITS/Zanne-ITS	Zanne	B10	NA	NA
Pg. 2	W272		Lima554	LSU	15	46.94	NA	Zanne-LSU/Zanne-LSU	Zanne	B10	NA	NA
Pg. 2	W873		Lima555	ITS-1_4	15	13.05	NA	Zanne-ITS/Zanne-ITS	Zanne	C10	NA	NA
Pg. 2	W873		Lima555	LSU	15	55.03	NA	Zanne-LSU/Zanne-LSU	Zanne	C10	NA	NA
Pg. 2	W753		Lima556	ITS-1_4	15	10.43	NA	Zanne-ITS/Zanne-ITS	Zanne	D10	NA	NA
Pg. 2	W753		Lima556	LSU	15	50.43	NA	Zanne-LSU/Zanne-LSU	Zanne	D10	NA	NA
Pg. 2	W825		Lima557	ITS-1_4	15	26.55	NA	Zanne-ITS/Zanne-ITS	Zanne	E10	NA	NA
Pg. 2	W825		Lima557	LSU	15	48.48	NA	Zanne-LSU/Zanne-LSU	Zanne	E10	NA	NA
Pg. 2	W733		Lima558	ITS-1_4	15	13.47	NA	Zanne-ITS/Zanne-ITS	Zanne	F10	NA	NA
Pg. 2	W733		Lima558	LSU	15	49.5	NA	Zanne-LSU/Zanne-LSU	Zanne	F10	NA	NA
Pg. 2	W845		Lima559	ITS-1_4	15	7.99	NA	Zanne-ITS/Zanne-ITS	Zanne	G10	NA	NA
Pg. 2	W845		Lima559	LSU	15	29.87	NA	Zanne-LSU/Zanne-LSU	Zanne	G10	NA	NA
Pg. 2	W749		Lima560	ITS-1_4	15	6.51	NA	Zanne-ITS/Zanne-ITS	Zanne	H10	NA	NA
Pg. 2	W749		Lima560	LSU	15	17.34	NA	Zanne-LSU/Zanne-LSU	Zanne	H10	NA	NA
Pg. 2	W13		Lima561	ITS-1_4	15	6.04	NA	Zanne-ITS/Zanne-ITS	Zanne	A11	NA	NA
Pg. 2	W13		Lima561	LSU	15	47.39	NA	Zanne-LSU/Zanne-LSU	Zanne	A11	NA	NA
Pg. 2	W281		Lima562	ITS-1_4	15	22.14	NA	Zanne-ITS/Zanne-ITS	Zanne	B11	NA	NA
Pg. 2	W281		Lima562	LSU	15	59.14	NA	Zanne-LSU/Zanne-LSU	Zanne	B11	NA	NA
Pg. 2	W465		Lima563	ITS-1_4	15	26.09	NA	Zanne-ITS/Zanne-ITS	Zanne	C11	NA	NA
Pg. 2	W465		Lima563	LSU	15	67.6	NA	Zanne-LSU/Zanne-LSU	Zanne	C11	NA	NA
Pg. 2	W241		Lima564	ITS-1_4	15	41.96	NA	Zanne-ITS/Zanne-ITS	Zanne	D11	NA	NA
Pg. 2	W241		Lima564	LSU	15	58.14	NA	Zanne-LSU/Zanne-LSU	Zanne	D11	NA	NA
Pg. 2	W289		Lima565	ITS-1_4	15	36.34	NA	Zanne-ITS/Zanne-ITS	Zanne	E11	NA	NA
Pg. 2	W289		Lima565	LSU	15	56.9	NA	Zanne-LSU/Zanne-LSU	Zanne	E11	NA	NA
Pg. 2	W881		Lima566	ITS-1_4	15	29.25	NA	Zanne-ITS/Zanne-ITS	Zanne	F11	NA	NA
Pg. 2	W881		Lima566	LSU	15	49.44	NA	Zanne-LSU/Zanne-LSU	Zanne	F11	NA	NA
Pg. 2	W949		Lima567	ITS-1_4	15	12.56	NA	Zanne-ITS/Zanne-ITS	Zanne	G11	NA	NA
Pg. 2	W949		Lima567	LSU	15	54.41	NA	Zanne-LSU/Zanne-LSU	Zanne	G11	NA	NA
Pg. 2	W869		Lima568	ITS-1_4	15	4.29	NA	Zanne-ITS/Zanne-ITS	Zanne	H11	NA	NA
Pg. 2	W869		Lima568	LSU	15	48.19	NA	Zanne-LSU/Zanne-LSU	Zanne	H11	NA	NA
Pg. 2	W891		Lima569	ITS-1_4	15	26.28	NA	Zanne-ITS/Zanne-ITS	Zanne	A12	NA	NA
Pg. 2	W891		Lima569	LSU	15	29.82	NA	Zanne-LSU/Zanne-LSU	Zanne	A12	NA	NA
Pg. 2	W293		Lima570	ITS-1_4	15	18.93	NA	Zanne-ITS/Zanne-ITS	Zanne	B12	NA	NA
Pg. 2	W293		Lima570	LSU	15	36.91	NA	Zanne-LSU/Zanne-LSU	Zanne	B12	NA	NA
Pg. 2	W961		Lima571	ITS-1_4	15	10.41	NA	Zanne-ITS/Zanne-ITS	Zanne	C12	NA	NA
Pg. 2	W961		Lima571	LSU	15	55.03	NA	Zanne-LSU/Zanne-LSU	Zanne	C12	NA	NA
Pg. 2	W853		Lima572	ITS-1_4	15	22.05	NA	Zanne-ITS/Zanne-ITS	Zanne	D12	NA	NA
Pg. 2	W853		Lima572	LSU	15	31.04	NA	Zanne-LSU/Zanne-LSU	Zanne	D12	NA	NA
